Source_Type	Validated	Source	Family_F	Genus_F	Species_F	Class_H	Order_H	Family_H	Subfamily_H	Tribe_H	Subtribe_H	Genus_H	Species_H	Location	Life_Stage_H	Reported_F	Reported_H	Level_Reported_H	Level_H
Journals & Books	1	Tasanathai et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps globosa	Insecta	Blattodea	Termitidae	NA	NA	NA	NA	NA	Thailand	Adult	Ophiocordyceps globosa	Macrotermitinae	Subfamily	Family
Journals & Books	1	Spegazzini (1889)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps goniophora	Insecta	Hymenoptera	Mutillidae	NA	NA	NA	Mutilla	NA	Brazil	Adult	Cordyceps goniophora	Mutilla	Genus	Genus
Journals & Books	1	Sanjuan (2015)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps gracillima	Insecta	Coleoptera	Scarabaeidae	NA	NA	NA	NA	NA	Colombia	Larva	Cordyceps gracillima	Scarabaeidae	Family	Family
Journals & Books	1	Khonsanit et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps granospora	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	NA	Thailand	Adult	Ophiocordyceps granospora	Polyrhachis	Genus	Genus
Journals & Books	1	Khonsanit et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps granospora	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis armata	Thailand	Adult	Ophiocordyceps granospora	Polyrhachis armata	Species	Species
Journals & Books	1	Kobmoo et al. (2012); Khonsanit et al. (2019), Khonsanit et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps granospora	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis furcata	Thailand	Adult	Ophiocordyceps granospora	Polyrhachis furcata	Species	Species
Journals & Books	1	Khonsanit et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps granospora	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis illaudata	Thailand	Adult	Ophiocordyceps granospora	Polyrhachis illaudata	Species	Species
Journals & Books	1	Kobayashi (1941)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps gryllotalpae	Insecta	Orthoptera	Gryllotalpidae	NA	NA	NA	Gryllotalpa	Gryllotalpa africana	"North America"	Adult	Cordyceps gryllotalpae	Gryllotalpa africana	Species	Species
Journals & Books	1	Kobayashi (1941)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps gryllotalpae	Insecta	Orthoptera	Gryllotalpidae	NA	NA	NA	Gryllotalpa	Gryllotalpa africana	"North America"	Nymph	Cordyceps gryllotalpae	Gryllotalpa africana	Species	Species
Journals & Books	1	T. Oosumu (1937)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps gryllotalpae	Insecta	Orthoptera	Gryllotalpidae	NA	NA	NA	Gryllotalpa	Gryllotalpa africana	South Korea	Adult	Cordyceps gryllotalpae	Gryllotalpa africana	Species	Species
Journals & Books	1	T. Oosumu (1937)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps gryllotalpae	Insecta	Orthoptera	Gryllotalpidae	NA	NA	NA	Gryllotalpa	Gryllotalpa africana	South Korea	Nymph	Cordyceps gryllotalpae	Gryllotalpa africana	Species	Species
Journals & Books	1	Petch (1942)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps gryllotalpae	Insecta	NA	NA	NA	NA	NA	NA	NA	Japan	NA	Cordyceps gryllotalpae	Insecta	Class	Class
Journals & Books	1	Luangsa-Ard et al. (2011)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps halabalaensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Dinomyrmex	Dinomyrmex gigas	Thailand	Adult	Ophiocordyceps halabalaensis	Dinomyrmex gigas	Species	Species
Journals & Books	1	Jaya Seelan Sathiya Seelan et al. (unpublished)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps halabalaensis	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	Malaysia	Adult	Ophiocordyceps halabalaensis	Formicidae	Family	Family
Journals & Books	1	Dingley (1953)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps hauturu	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	New Zealand	Larva	Cordyceps hauturu	Lepidoptera	Order	Order
Journals & Books	1	Hyde et al. (2016)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps hemisphaerica	Insecta	Diptera	Muscidae	NA	NA	NA	NA	NA	Brazil	Adult	Ophiocordyceps hemisphaerica	Muscidae	Family	Family
Journals & Books	1	Kobayasi & Shimizu (1980) part 3	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps hiugensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Japan	Pupa	Cordyceps hiugensis	Lepidoptera	Order	Order
Journals & Books	1	Petch (1932)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps huberiana	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Megaponera	NA	Brazil	Adult	Cordyceps huberiana	Megaponera	Genus	Genus
Journals & Books	1	Somavilla et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Crabronidae	NA	NA	NA	Larra	NA	Brazil	Adult	Ophiocordyceps humbertii	Larra	Genus	Genus
Journals & Books	1	Somavilla et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Crabronidae	NA	NA	NA	Liris	NA	Brazil	Adult	Ophiocordyceps humbertii	Liris	Genus	Genus
Journals & Books	1	Evans (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Eumenidae	NA	NA	NA	Polistes	NA	Honduras	Adult	Cordyceps humbertii	Polistes	Genus	Genus
Journals & Books	1	Ramírez Arias (1991)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Eumenidae	NA	NA	NA	Polybia	NA	Costa Rica	Adult	Cordyceps humbertii	Polybia	Genus	Genus
Journals & Books	1	Barbosa & Somaville (2022), Sobczak et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Eumenidae	NA	NA	NA	Polybia	Polybia chrysothorax	Brazil	Adult	Ophiocordyceps humbertii	Polybia chrysothorax	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Eumenidae	NA	NA	NA	Polybia	Polybia depressa	Brazil	Adult	Ophiocordyceps humbertii	Polybia depressa	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Eumenidae	NA	NA	NA	Polybia	Polybia dimidiata	Brazil	Adult	Ophiocordyceps humbertii	Polybia dimidiata	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Eumenidae	NA	NA	NA	Polybia	Polybia rejecta	Brazil	Adult	Ophiocordyceps humbertii	Polybia rejecta	Species	Species
Journals & Books	1	Hennings (1902)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Ichneumonidae	NA	NA	NA	NA	NA	"South America"	NA	Cordyceps humberti	Ichneumonidae	Family	Family
Journals & Books	1	Spegazzini (1889)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Mutillidae	NA	NA	NA	Mutilla	NA	"South America"	NA	Cordyceps humberti	Mutilla	Genus	Genus
Journals & Books	1	Somavilla et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Pompilidae	NA	NA	NA	Episyron	NA	Brazil	Adult	Ophiocordyceps humbertii	Episyron	Genus	Genus
Journals & Books	1	Barbosa & Somaville (2022)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	NA	Brazil	Adult	Ophiocordyceps humbertii	Agelaia	Genus	Genus
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia areata	Colombia	Adult	Ophiocordyceps humbertii	Agelaia areata	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia centralis	Brazil	Adult	Ophiocordyceps humbertii	Agelaia centralis	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia constructor	Brazil	Adult	Ophiocordyceps humbertii	Agelaia constructor	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia fulvofasciata	Brazil	Adult	Ophiocordyceps humbertii	Agelaia fulvofasciata	Species	Species
Journals & Books	1	Barbosa & Somaville (2022)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia fulvofasciata	Suriname	Adult	Ophiocordyceps humbertii	Agelaia fulvofasciata	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia ornata	Brazil	Adult	Ophiocordyceps humbertii	Agelaia ornata	Species	Species
Journals & Books	1	Barbosa & Somaville (2022), Sobczak et al. (2020), Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia pallipes	Brazil	Adult	Ophiocordyceps humbertii	Agelaia pallipes	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia testacea	Brazil	Adult	Ophiocordyceps humbertii	Agelaia testacea	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Agelaia	Agelaia vicina	Brazil	Adult	Ophiocordyceps humbertii	Agelaia vicina	Species	Species
Journals & Books	1	Barbosa & Somaville (2022), Sobczak et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Apoica	Apoica flavissima	Brazil	Adult	Ophiocordyceps humbertii	Apoica flavissima	Species	Species
Journals & Books	1	Sirimungkararat et al. (2002)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Icaria	NA	Thailand	Adult	Cordyceps humbertii	Icaria	Genus	Genus
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Mischocyttarus	Mischocyttarus araujoi	Brazil	Adult	Ophiocordyceps humbertii	Mischocyttarus araujoi	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Mischocyttarus	Mischocyttarus parallelogrammus	Brazil	Adult	Ophiocordyceps humbertii	Mischocyttarus parallelogrammus	Species	Species
Journals & Books	1	Somavilla et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Pseudopolybia	Pseudopolybia vespiceps	Brazil	Adult	Ophiocordyceps humbertii	Pseudopolybia vespiceps	Species	Species
Journals & Books	1	Saussure (1853-1858)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Ropalidia	Ropalidia cincta	Nepal	Adult	Cordyceps humbertii	Ropalidia cincta	Species	Species
Journals & Books	1	Massee (1895)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Ropalidia	Ropalidia cincta	Senegal	Adult	Cordyceps humbertii	Ropalidia cincta	Species	Species
Journals & Books	1	Robin (1853); Petch (1931)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	Vespidae	NA	NA	NA	Vespa	Vespa cincta	Senegal	Adult	Cordyceps humberti	Vespa cincta	Species	Species
Journals & Books	1	Petch, T. (1935)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	Insecta	Hymenoptera	NA	NA	NA	NA	NA	NA	Malaysia	Adult	Cordyceps humberti	Hymenoptera	Order	Order
Journals & Books	1	Minter (2001): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps humbertii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cordyceps humbertii	NA	NA	NA
Journals & Books	1	Mains (1934)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps insignis	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	USA	Larva	Cordyceps insignis	Coleoptera	Order	Order
Journals & Books	1	Moureau (1961)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	"Africa"	Adult	Cordyceps irangiensis	Camponotus	Genus	Genus
Journals & Books	1	Tzean et al. (1997)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	NA	"Asia"	Adult	Cordyceps irangiensis	Polyrhachis	Genus	Genus
Journals & Books	1	Khonsanit et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis illaudata	Thailand	Adult	Ophiocordyceps irangiensis	Polyrhachis illaudata	Species	Species
Journals & Books	1	Hywel-Jones (1996)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	Formicinae	NA	NA	NA	NA	Thailand	Adult	Cordyceps irangiensis	Formicinae	Subfamily	Subfamily
Journals & Books	1	Moureau (1961); Mains (1958)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	Democratic Republic of the Congo	Adult	Cordyceps irangiensis	Formicidae	Family	Family
Journals & Books	1	Khonsanit et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	Japan	Adult	Ophiocordyceps irangiensis	Formicidae	Family	Family
Journals & Books	1	Khonsanit et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps irangiensis	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	USA	Adult	Ophiocordyceps irangiensis	Formicidae	Family	Family
Journals & Books	1	Tasanathai et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps isopterorum	Insecta	Blattodea	Termitidae	NA	NA	NA	NA	NA	Thailand	Adult	Ophiocordyceps isopterae	Macrotermitinae	Subfamily	Family
Journals & Books	1	Bequaert (1922)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps japonensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	cf. Camponotus	NA	Japan	Adult	Cordyceps japonensis	cf. Camponotus	Genus	Genus
Journals & Books	1	Nam & Chun (2006)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps japonensis	Insecta	Hymenoptera	NA	NA	NA	NA	NA	NA	NA	NA	Cordyceps japonensis	Apoidea	Superfamily	Order
Journals & Books	1	Zha et al. (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps jiangxiensis	Insecta	Coleoptera	Elateridae	NA	NA	NA	Campsosternus	Campsosternus auratus	China	Larva	Cordyceps jiangxiensis	Campsosternus auratus	Species	Species
Journals & Books	1	Zha et al. (2018): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps jiangxiensis	Insecta	Coleoptera	Elateridae	NA	NA	NA	Campsosternus	Campsosternus fruhstorferi	China	Larva	Cordyceps jiangxiensis	Campsosternus fruhstorferi	Species	Species
Journals & Books	1	Zongqi et al. (2001)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps jiangxiensis	Insecta	Lepidoptera	Elateridae	NA	NA	NA	Campsosternus	Campsosternus auratus/fruhstorferi	China	Larva	Cordyceps jiangxiensis	Campsosternus auratus/fruhstorferi	Species	Species
Journals & Books	1	Zongqi et al. (2001)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps jinggangshanensis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	China	Larva	Cordyceps jinggangshanensis	Lepidoptera	Order	Order
Journals & Books	1	Zang & Kinjo (1998)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kangdingensis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Thitarodes/Parahepialus	NA	China	Larva	Cordyceps kangdingensis	Thitarodes	Genus	Genus
Journals & Books	1	Zang & Kinjo (1998)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kangdingensis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Thitarodes/Parahepialus	NA	China	Larva	Ophiocordyceps kangdingensis	Thitarodes	Genus	Genus
Journals & Books	1	Adhikari (2008)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kangdingensis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Thitarodes/Parahepialus	NA	Nepal	Larva	Ophiocordyceps kangdingensis	Thitarodes	Genus	Genus
Journals & Books	1	Li et al. (2016)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps karsti	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Ahamus	Ahamus jianchuanensis	China	Larva	Ophiocordyceps karsti	Hepialus jianchuanensis	Species	Species
Journals & Books	1	Khonsanit et al. (2019), Khonsanit (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps khaoyaiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis armata	Thailand	Adult	Ophiocordyceps khaoyaiensis	Polyrhachis armata	Species	Species
Journals & Books	1	Khonsanit et al. (2019), Khonsanit (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps khaoyaiensis	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis hippomanes	Thailand	Adult	Ophiocordyceps khaoyaiensis	Polyrhachis hippomanes	Species	Species
Journals & Books	1	Tasanathai et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps khokpasiensis	Insecta	Blattodea	Termitidae	NA	NA	NA	NA	NA	Thailand	Adult	Ophiocordyceps khokpasiensis	Macrotermitinae	Subfamily	Family
Journals & Books	1	de Bekker et al. (2017)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kimflemingiae	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus castaneus	"North America"	Adult	Ophiocordyceps kimflemingiae	Camponotus castaneus	Species	Species
Journals & Books	1	de Bekker & Das (2022); Loreto & Hughes (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kimflemingiae	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus castaneus	USA	Adult	Ophiocordyceps kimflemingiae	Camponotus castaneus	Species	Species
Journals & Books	1	Saltamachia & Araújo (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kimflemingiae	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus pennsylvanicus	USA	Adult	Ophiocordyceps kimflemingiae	Camponotus pennsylvanicus	Species	Species
Journals & Books	1	Evans & Samson (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	Cephalotes atratus	Brazil	Adult	Cordyceps kniphofioides var. kniphofioides	Cephalotes atratus	Species	Species
Journals & Books	1	Imirzian et al. (2020); Neto et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	Cephalotes atratus	Brazil	Adult	Ophiocordyceps kniphofioides var. kniphofioides	Cephalotes atratus	Species	Species
Journals & Books	1	Evans & Samson (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	Cephalotes atratus	Colombia	Adult	Cordyceps kniphofioides	Cephalotes atratus	Species	Species
Journals & Books	1	Sanjuán (2015)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	Cephalotes atratus	Colombia	Adult	Ophiocordyceps kniphofioides	Cephalotes atratus	Species	Species
Journals & Books	1	Evans & Samson (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	Cephalotes atratus	Ecuador	Adult	Cordyceps kniphofioides var. kniphofioides	Cephalotes atratus	Species	Species
Journals & Books	1	Chaverri & Vilchez (2006)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides	Insecta	NA	NA	NA	NA	NA	NA	NA	Costa Rica	NA	Cordyceps kniphofioides	Insecta	Class	Class
Journals & Books	1	Evans & Samson (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	NA	NA	Adult	Cordyceps kniphofioides s.l.	Dolichoderus	Genus	Genus
Journals & Books	1	Neto et. al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Dolichoderini	NA	Dolichoderus	Dolichoderus diversus	Brazil	Adult	Ophiocordyceps kniphofioides s.l.	Dolichoderus diversus	Species	Species
Journals & Books	1	Evans & Samson (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	NA	NA	Adult	Cordyceps kniphofioides s.l.	Cephalotes	Genus	Genus
Journals & Books	1	Neto et. al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Cephalotes	Cephalotes pusillus	Brazil	Adult	Ophiocordyceps kniphofioides s.l.	Cephalotes pusillus	Species	Species
Journals & Books	1	Evans & Samson (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Daceton	NA	NA	Adult	Cordyceps kniphofioides s.l.	Daceton	Genus	Genus
Journals & Books	1	Neto et. al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Attini	NA	Daceton	Daceton armigerum	Brazil	Adult	Ophiocordyceps kniphofioides s.l.	Daceton armigerum	Species	Species
Journals & Books	1	Evans & Samson (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Paraponerinae	NA	NA	Paraponera	NA	NA	Adult	Cordyceps kniphofioides s.l.	Paraponera	Genus	Genus
Journals & Books	1	Neto et. al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps kniphofioides s.l.	Insecta	Hymenoptera	Formicidae	Paraponerinae	NA	NA	Paraponera	Paraponera clavata	Brazil	Adult	Ophiocordyceps kniphofioides s.l.	Paraponera clavata	Species	Species
Journals & Books	1	Penzig & Saccardo (1904)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps koningsbergeri	Insecta	Blattodea	Termitidae	NA	NA	NA	NA	NA	Indonesia	Nymph	Ophiocordyceps koningsbergeri	Termitidae	Family	Family
Journals & Books	1	Primary literature unclear. Observation of EFCC7295 and EFCC7315 mentioned by: Wang, Y-W et al. (2015); Wang, Y-B et al. (2015); Mullineux et al. (2011); Stensrud et al. (2005)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps konnoana	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	NA	Larva	Cordyceps konnoana	Coleoptera	Order	Order
Journals & Books	1	Penzig & Saccardo (1897)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps lachnopoda	Insecta	Hymenoptera	NA	NA	NA	NA	NA	NA	"Asia"	Adult	Cordyceps lachnopoda	Hymenoptera	Order	Order
Journals & Books	1	Penzig & Saccardo (1897)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps lachnopoda	Insecta	Hymenoptera	NA	NA	NA	NA	NA	NA	Indonesia	Adult	Cordyceps lachnopoda	Apocrita	Suborder	Order
Journals & Books	1	Hyde et al. (2016)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps lacrimoidis	Insecta	Diptera	Muscidae	NA	NA	NA	NA	NA	Brazil	NA	Ophiocordyceps lacrimoidis	Muscidae	Family	Family
Journals & Books	1	Chen et al. (2013)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps lanpingensis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Ahamus	Ahamus jianchuanensis	China	Larva	Ophiocordyceps lanpingensis	Ahamus jianchuanensis	Species	Species
Journals & Books	1	Chen et al. (2013)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps lanpingensis	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Ahamus	Ahamus yunnanensis	China	Larva	Ophiocordyceps lanpingensis	Ahamus yunnanensis	Species	Species
